Complexity,Loss,Equation
1,1.7340107,"3.6042576"
3,1.0325243,"(t * 0.6354542)"
5,0.3385492,"((t + 4.10607) * 0.3958067)"
6,0.26894462,"(4.2004204 - exp(1.651797 - t))"
7,0.0064713922,"(t / ((t - -2.5903716) / 6.189011))"
8,0.004846344,"(t / (exp(t * 0.095448196) - 0.4326958))"
