Complexity,Loss,Equation
1,0.4335315,"1.8021407"
3,0.25815597,"(t / 3.147379)"
4,0.13370077,"exp(t * 0.10514942)"
5,0.08465734,"((t + 4.1068997) * 0.19788894)"
6,0.024645798,"(t / exp(t / 6.365285))"
7,0.0016220107,"(t / ((t * 0.3232246) - -0.8366482))"
8,7.655413e-6,"(2.4320567 - exp(0.8869068 - (t * 0.39131743)))"
