Complexity,Loss,Equation
1,1.7340107,"1.395849"
4,0.7834454,"(6.582931 / exp(t))"
5,0.09392126,"(6.341582 / (1.1514057 + t))"
6,0.0027028467,"exp(1.5916156 - (t / 2.7984874))"
8,3.2177526e-5,"(exp(1.5799558 - (t / 2.5560577)) - -0.13589369)"
