Complexity,Loss,Equation
1,0.48319194,"-0.49585864"
3,0.0014337589,"(CNO * -0.37900227)"
5,0.00047233744,"((CNO * -0.38960928) - -0.03913295)"
7,0.00047233453,"(((15.229211 - CNO) * 0.38960925) - 5.89431)"
9,1.4605491e-5,"(CNO * (-0.39628944 - (-0.0662652 / (CNO + 0.070716))))"
15,1.4434505e-5,"(CNO * (-0.39628944 - (-0.0662652 / (CNO - (-0.123884454 / ((CNO * -0.16899095) + 1.807759))))))"
17,9.88378e-6,"(CNO * (-0.39628944 - (-0.0662652 / ((CNO - (0.009934641 / ((-0.34198368 * CNO) + 1.7273992))) + 0.075610444))))"
