Complexity,Loss,Equation
1,1.7769215,"3.66081"
3,1.082265,"(t * 0.64476943)"
5,0.3553282,"((t + 4.1636796) * 0.3994929)"
6,0.27000895,"(4.265451 - exp(1.6658647 - t))"
7,0.05987475,"(4.514654 / exp(exp(1.2290875 - t)))"
8,0.013120951,"((exp(t * -0.1273491) * 1.6432728) * t)"
