Complexity,Loss,Equation
1,1.5460442,"1.3193578"
4,0.083290085,"exp(2.077604 - t)"
6,0.024481975,"exp(1.5367135 - (t / 2.76485))"
7,0.024377923,"((11.259807 - t) / (t + 2.3036153))"
8,0.018161444,"(exp(1.5204161 - (t * 0.41819236)) - -0.1990291)"
