Complexity,Loss,Equation
1,7.142187,"2.6082342"
3,1.8392366,"(7.608163 - t)"
5,0.4805909,"(11.543125 / (t + 1.0428911))"
6,0.029184096,"exp(2.2919602 - (t * 0.3873513))"
8,0.027062554,"(exp(2.2871587 - (t / 2.4864624)) - -0.112944886)"
