Complexity,Loss,Equation
1,6.820605,"7.362206"
3,1.789352,"(t - -2.3621984)"
5,1.3675559,"((t * 0.78240407) + 3.4501803)"
6,1.1019531,"(8.539924 - exp(2.332735 - t))"
7,0.27476728,"(9.023377 / exp(exp(1.1843196 - t)))"
8,0.026842918,"(9.862724 - exp(2.262522 - (t / 2.5647268)))"
