10.119503283906065|0.3607960746867933|0.16553080545143783
8.57911312696521|1.2383854757013857|0.7656389488964152
7.319030733465969|2.5854928991280612|1.1708973032114185
6.705308046714346|3.6741182580671303|1.956779247847682
5.6666465337462135|4.140960135987514|2.2783187378074086
5.0942750821912215|4.949341846662627|2.4595824529631862
4.798493308991381|5.4103978272994|3.1491571776928122
3.6921869429329575|6.094103117248537|3.4013497132822703
3.5227038118181775|6.629716854319534|3.031222035645491
2.872680498768676|7.032779751321397|3.34439379960448
2.286974096333825|7.261796763423974|3.728166481223481
2.3466675345066754|7.781424407626305|4.152436192490819
1.7793675741705859|7.7800345978006815|4.025022419718313
1.8029483248399825|8.29379003561522|4.140911322586714
1.5256608239362075|8.648381177132487|4.044284311467694
1.5549020013256392|8.711904081299755|4.200399136888304
1.330055228975076|8.598346640518558|4.506533983459086
0.776222307484375|8.819762728689717|4.345086323200387
0.7832138715556362|8.900714420545935|4.238743825530895
0.8656154495745977|8.809831370086082|4.938021896495136
0.7309756497190739|9.409625872548249|4.586595885093676
0.7275360507097195|9.493865344284076|4.851277685621341
0.7134370645010758|9.659908883454882|4.6257904891983355
0.4305274663307877|9.256892368041893|4.801170639620677
0.3675562416144157|9.70960071140327|4.87638066368815
0.6696526062578743|9.31809186002144|4.721362863506386
0.5564245422061922|9.503098980990934|5.178516856783765
0.26297401417297295|9.39378591041762|5.022257148212901
0.13695922743392994|9.798235118384268|4.814013164812912
0.22728820123865884|9.600954832044295|4.86445795637864
