5.307868816187859|0.1818573346683891|0.0
4.45049201866054|0.49604236757873615|0.8450123325342234
3.998410694496598|1.5276341072352135|0.7004767776987505
3.2215748659829604|1.7603812580247458|0.9612774710752701
3.1910116458174453|1.9490421834676754|0.8016543146073731
2.489407111256589|2.485401856693778|1.2324203636628401
2.1468366330278643|2.692220641444966|1.5760726865674308
1.6229114449872606|3.199731949657993|1.769731454623955
1.675937276749572|3.198672772210025|1.7474100467662668
1.2133898585275236|3.3573536965339663|1.464409916543858
1.2550042865231212|3.311840651795039|1.9041372439739281
1.262040238022551|4.030381869645962|1.8692050871255277
1.3778386655337438|4.127552465518937|1.899418477906393
0.8130947368754248|3.9213395463117724|1.9859974821748452
1.1126466412523675|4.487739599536686|2.26686437889044
0.3573227229666292|4.123261667837962|2.1591938979349528
0.8293846134892503|3.992798030136066|1.949839320710944
0.5208531456224338|4.134314855658173|2.077750068106815
0.7189723990779031|4.485134514625651|1.8819210569932263
0.6477586995441746|4.288925016770096|2.403276013729868
0.579435842256201|4.577542269738517|2.532042966303649
0.8042641525864908|4.44168957370001|2.2213358777278693
0.4007159770126462|4.6114564980137445|2.1005935905718585
0.4744309035230556|4.649898777074164|2.1134240815352747
0.16219352973780984|4.955938857337156|2.2828400086917693
0.1546470883184963|4.605818342168659|2.282950959234848
0.5018391004414158|4.635894274896032|2.6032506488069633
0.4758339477363929|4.648221511233986|2.178511152549772
0.2843770618773087|4.803242891730875|2.586920982525073
0.14379869621332336|5.020949471173208|2.6364219455578515
