4.980739007106814|2.9441218724625005|0.023962361082280857|0.5411273770959153
4.654291196323479|2.571174305080618|0.28604180016519404|0.8956503733551737
4.4360927769320355|2.392345073895045|0.6748365850889758|1.169266164854284
4.098543601445833|2.148917770887809|0.8353051998826815|1.3195839772263895
3.923513717113939|1.970690695317458|1.0378437277906842|1.57148536495523
3.7958144997310863|1.862392057565482|1.1793849889965977|1.7161442448416737
3.6253821803900346|1.5928049706843004|1.3108074985539373|1.8095255571602782
3.5169806728175224|1.5459770006496028|1.4695056993465352|1.9184057024247916
3.460317088918838|1.4595734417356576|1.556059291178989|2.109106279965635
3.298689301563647|1.2787582907031878|1.6659116748255995|2.218898915530428
3.2351227769290243|1.2645641293143346|1.7736268422242076|2.2828299471869933
3.181998452293608|1.0822615159422084|1.799869872366882|2.4224474421981794
3.1292708683058343|1.090036089030066|1.9343784296221902|2.504453129425453
2.9399302167385333|1.0699099804215924|1.9311056007363823|2.439603082369188
2.94988443673084|0.9757973830826022|2.056646081874749|2.6086320753080505
2.873595959351304|0.8713976873136604|2.1962799613010504|2.6055914967383913
2.853400365583357|0.8231011436977581|2.1816905554666777|2.655001313903169
2.7777311786688963|0.7445989590883434|2.184305433972679|2.7415711033073347
2.7568339896115948|0.8715202451057823|2.287731032147665|2.7520385251348802
2.758417742017212|0.6731237950896642|2.249871245719294|2.8365990390306846
2.677034753672234|0.678793295710819|2.318138624551423|2.741932582304243
2.6605097473906745|0.6092515284650323|2.3327564994518832|2.858826081041049
2.698497028919516|0.6537192125974245|2.332588361467825|2.8131098455073174
2.529963685356311|0.5506923807732443|2.3474493451407437|2.9098776018731995
2.601515749671791|0.6254889238520726|2.4561327160347637|2.957406434845746
2.5407037225714806|0.5247044613891659|2.4035144501856043|2.9757829980591137
2.5131624895571623|0.5341557164319859|2.504025537938819|3.0330426360811433
2.5328191889360974|0.5225573105702301|2.5740125188377156|3.035365103838213
2.4521118821896497|0.5257970077005788|2.51474962479951|3.025643541810992
2.3833489975634126|0.47049987567716806|2.6065915528230748|3.085032710041595
