Complexity,Loss,Equation
1,0.0019000913,"0.12357552"
4,5.117717e-5,"(0.19792368 / exp(t))"
5,2.3630626e-5,"((-0.14513661 * t) - -0.19614238)"
6,6.694579e-6,"((0.23202541 / exp(t)) - 0.023508914)"
7,4.6796627e-6,"((0.47308013 / exp(exp(t))) + 0.028384399)"
8,4.1455287e-6,"(0.23365818 / (1.1487396 + (t * exp(t))))"
9,4.1368135e-6,"(0.23363937 / (exp(0.13764197) + (t * exp(t))))"
