Complexity,Loss,Equation
1,0.47686395,"2.397877"
4,0.3049634,"exp(0.13532245 * t)"
5,0.09797274,"(1.3667467 - (-0.20623486 * t))"
6,0.062343728,"exp(exp(-4.0213184 / exp(t)))"
8,0.04518336,"exp(exp(0.060770944 - exp(1.5977178 - t)))"
9,0.037253615,"exp((-1.3303796 / exp(t * 0.4718846)) - -1.1146687)"
