Complexity,Loss,Equation
1,0.124090955,"1.3082335"
4,0.0746031,"exp(0.052509364 * t)"
5,0.07088438,"((0.07728235 * t) + 0.92182434)"
6,0.05462024,"((-1.1359204 / exp(t)) - -1.438053)"
7,0.04644492,"((-0.8089957 / (t + 0.5650641)) - -1.5741825)"
9,0.046315335,"(((-0.79662615 / (0.5570031 + t)) - -1.5741825) / 1.0088369)"
