Complexity,Loss,Equation
1,0.48645946,"3.1670136"
5,0.09695584,"(4.212614 + (t * -0.2091015))"
6,0.07299271,"exp(1.4809328 + (-0.07026958 * t))"
7,0.04323966,"(exp(exp(-0.12678398 * t)) / 0.5723926)"
9,0.033597328,"(1.2951338 + exp(exp(-0.19713901 * (t - 1.3054054))))"
