Complexity,Loss,Equation
1,1.46964,"3.3707912"
3,0.8933103,"(0.59337616 * t)"
5,0.27219704,"(0.36663625 * (4.194014 + t))"
6,0.2278067,"(exp(-0.07232545 * t) * t)"
7,0.018859286,"(t / (0.4368923 - (-0.17535613 * t)))"
9,0.018854797,"((t / (1.049533 - (-0.4201005 * t))) * 2.398929)"
