Complexity,Loss,Equation
1,0.06391595,"2.8153422"
5,0.020766718,"((t * 0.069597706) - -2.467385)"
6,6.661243e-5,"(2.992919 - exp(t / -1.6619503))"
8,3.322632e-5,"(2.9916842 - exp((t + 0.04131466) / -1.6948367))"
